member,segment,priority,churn_risk,risk_band,value_band,clv,fwd_value,recency,flights_total,flights_6m,momentum,tenure_months,redeem_rate,Loyalty Card,Province,City
434477,Core Frequent Flyers,P3,0.1797,Low,Standard,2491.26,2044.0,1.0,45,10,0.0,61,0.0171,Star,British Columbia,Dawson Creek
459345,Core Frequent Flyers,P3,0.1253,Low,Standard,2491.26,2179.0,1.0,27,12,1.6,37,0.0209,Star,British Columbia,Whistler
551837,Core Frequent Flyers,P3,0.1679,Low,Standard,2491.26,2073.0,0.0,41,14,2.0,39,0.0137,Star,British Columbia,Victoria
632435,Core Frequent Flyers,P3,0.1656,Low,Standard,2491.26,2079.0,0.0,30,14,0.5,15,0.0289,Star,Quebec,Montreal
920102,Sleeping Enrollees,P3,0.1809,Low,Standard,2491.26,2041.0,99.0,0,0,0.0,0,0.0,Star,British Columbia,West Vancouver
132296,Core Frequent Flyers,P3,0.0985,Low,Standard,2491.32,2246.0,1.0,25,5,0.0,71,0.0471,Star,Quebec,Hull
240132,Core Frequent Flyers,P3,0.136,Low,Standard,2491.32,2152.0,1.0,38,10,1.2,73,0.0229,Star,Ontario,London
367811,New Climbers,P2,0.7748,High,Standard,2491.32,561.0,0.0,18,18,18.0,6,0.0,Star,British Columbia,Vancouver
418779,Cooling Veterans,P3,0.1866,Low,Standard,2491.32,2026.0,3.0,44,12,0.4444,32,0.0081,Star,Ontario,Toronto
432718,Core Frequent Flyers,P3,0.187,Low,Standard,2491.32,2025.0,0.0,40,18,0.9,68,0.0236,Star,Ontario,Trenton
671119,Core Frequent Flyers,P3,0.104,Low,Standard,2491.32,2232.0,0.0,42,9,0.0,79,0.0148,Star,British Columbia,Vancouver
762485,Core Frequent Flyers,P3,0.1474,Low,Standard,2491.32,2124.0,0.0,42,10,1.75,73,0.0189,Star,British Columbia,Vancouver
774272,Core Frequent Flyers,P3,0.0933,Low,Standard,2491.32,2259.0,0.0,45,16,1.4286,62,0.0118,Star,Ontario,Toronto
822051,Core Frequent Flyers,P3,0.1058,Low,Standard,2491.32,2228.0,0.0,39,3,-0.5,61,0.0233,Star,Alberta,Edmonton
952545,Core Frequent Flyers,P3,0.1215,Low,Standard,2491.32,2189.0,0.0,29,3,-0.7143,74,0.0353,Star,British Columbia,Dawson Creek
848632,Core Frequent Flyers,P3,0.1058,Low,Standard,2493.59,2230.0,0.0,51,11,-0.0769,52,0.0083,Star,Ontario,Toronto
989568,Core Frequent Flyers,P3,0.1484,Low,Standard,2493.59,2123.0,0.0,19,6,0.1667,52,0.0437,Star,British Columbia,Vancouver
164743,Core Frequent Flyers,P3,0.5003,Medium,Standard,2494.87,1247.0,0.0,40,14,2.75,34,0.0088,Star,Nova Scotia,Halifax
172724,New Climbers,P3,0.3569,Medium,Standard,2494.87,1604.0,0.0,1,1,1.0,1,0.0,Star,Quebec,Quebec City
419749,Core Frequent Flyers,P3,0.2846,Low,Standard,2495.46,1785.0,0.0,43,11,0.0909,39,0.0,Star,Quebec,Montreal
284203,Core Frequent Flyers,P3,0.2015,Low,Standard,2496.14,1993.0,2.0,48,18,0.7273,23,0.0176,Star,British Columbia,Whistler
914152,Core Frequent Flyers,P3,0.098,Low,Standard,2496.14,2251.0,0.0,45,9,-0.375,79,0.0106,Star,Quebec,Montreal
119135,Core Frequent Flyers,P3,0.2147,Low,Standard,2496.17,1960.0,0.0,44,19,9.0,71,0.0264,Star,British Columbia,Vancouver
691220,Core Frequent Flyers,P3,0.1261,Low,Standard,2496.17,2181.0,0.0,43,18,2.1667,23,0.016,Star,Ontario,Trenton
213246,Core Frequent Flyers,P3,0.2506,Low,Standard,2496.48,1871.0,1.0,24,10,0.1,14,0.0,Star,Ontario,Ottawa
246571,Core Frequent Flyers,P3,0.1622,Low,Standard,2496.77,2092.0,0.0,44,11,0.0,44,0.0131,Star,British Columbia,Vancouver
930502,Core Frequent Flyers,P3,0.2712,Low,Standard,2496.77,1820.0,0.0,37,15,2.2,22,0.0067,Star,Ontario,Toronto
116288,Core Frequent Flyers,P3,0.3574,Medium,Standard,2497.46,1605.0,1.0,33,11,0.2,17,0.0221,Star,Ontario,Toronto
857497,Core Frequent Flyers,P3,0.2124,Low,Standard,2497.46,1967.0,0.0,43,6,-0.4615,35,0.0163,Star,Alberta,Edmonton
369682,New Climbers,P3,0.3461,Medium,Standard,2497.53,1633.0,0.0,25,4,4.0,58,0.0431,Star,Ontario,Toronto
430107,Core Frequent Flyers,P3,0.2804,Low,Standard,2497.53,1797.0,0.0,38,7,-0.4286,53,0.0126,Star,British Columbia,Vancouver
435657,Core Frequent Flyers,P3,0.2284,Low,Standard,2497.54,1927.0,0.0,26,8,1.25,56,0.0353,Star,Quebec,Montreal
515822,Core Frequent Flyers,P3,0.1335,Low,Standard,2497.54,2164.0,0.0,20,6,-0.3,19,0.0236,Star,New Brunswick,Fredericton
275358,Core Frequent Flyers,P3,0.2855,Low,Standard,2497.81,1785.0,0.0,46,14,0.1538,59,0.0163,Star,British Columbia,Vancouver
456785,Core Frequent Flyers,P3,0.2457,Low,Standard,2497.81,1884.0,1.0,37,7,-0.4286,34,0.0168,Star,Ontario,Toronto
188318,Core Frequent Flyers,P3,0.1655,Low,Standard,2497.91,2085.0,0.0,39,13,0.0,78,0.0,Star,Ontario,Kingston
966729,Core Frequent Flyers,P3,0.206,Low,Standard,2497.91,1983.0,0.0,40,17,0.6364,17,0.0,Star,Saskatchewan,Regina
922484,Core Frequent Flyers,P3,0.1092,Low,Standard,2498.35,2226.0,0.0,50,11,-0.2,77,0.01,Star,Manitoba,Winnipeg
926300,Core Frequent Flyers,P3,0.2,Low,Standard,2498.35,1999.0,0.0,27,8,0.2857,53,0.0251,Star,Quebec,Montreal
211891,Core Frequent Flyers,P3,0.206,Low,Standard,2498.96,1984.0,0.0,41,14,0.25,43,0.0,Star,British Columbia,Vancouver
660294,Cooling Veterans,P3,0.2481,Low,Standard,2498.96,1879.0,3.0,35,2,-0.8125,50,0.0179,Star,Ontario,Trenton
267291,Core Frequent Flyers,P3,0.1281,Low,Standard,2499.04,2179.0,0.0,42,9,-0.2308,52,0.0,Star,Ontario,Ottawa
409989,New Climbers,P2,0.6551,High,Standard,2499.41,862.0,0.0,9,9,9.0,5,0.0326,Star,New Brunswick,Fredericton
758738,Core Frequent Flyers,P3,0.1514,Low,Standard,2499.41,2121.0,1.0,22,4,-0.5,66,0.0094,Star,Quebec,Montreal
708634,Core Frequent Flyers,P3,0.1623,Low,Standard,2499.47,2094.0,0.0,51,17,0.6364,77,0.0,Star,Ontario,Thunder Bay
849587,Core Frequent Flyers,P3,0.2287,Low,Standard,2499.5,1928.0,1.0,37,3,-0.7333,18,0.0108,Star,Ontario,Toronto
599442,Core Frequent Flyers,P3,0.2628,Low,Standard,2500.24,1843.0,0.0,31,9,0.4286,22,0.0204,Star,British Columbia,Vancouver
752580,Cooling Veterans,P3,0.2102,Low,Standard,2500.24,1975.0,2.0,24,7,0.0,17,0.0,Star,Ontario,Toronto
462663,Core Frequent Flyers,P3,0.2499,Low,Standard,2500.83,1876.0,2.0,43,12,3.3333,38,0.008,Star,British Columbia,Vancouver
978048,Core Frequent Flyers,P3,0.1796,Low,Standard,2500.83,2052.0,1.0,18,9,1.0,16,0.0443,Star,Ontario,Toronto
826975,New Climbers,P2,0.7515,High,Standard,2500.84,622.0,3.0,13,13,13.0,6,0.0466,Star,New Brunswick,Moncton
420457,Core Frequent Flyers,P3,0.0889,Low,Standard,2502.21,2280.0,0.0,45,8,0.0,74,0.0097,Star,Quebec,Montreal
497108,Cooling Veterans,P3,0.5289,Medium,Standard,2502.21,1179.0,5.0,32,1,-0.875,55,0.0,Star,British Columbia,Whistler
238156,Core Frequent Flyers,P3,0.2512,Low,Standard,2502.64,1874.0,1.0,43,10,-0.3125,76,0.0227,Star,British Columbia,Vancouver
383367,Core Frequent Flyers,P3,0.0948,Low,Standard,2520.82,2282.0,1.0,49,36,1.6429,9,0.0058,Star,Ontario,Ottawa
250619,Core Frequent Flyers,P3,0.2479,Low,Standard,2503.6,1883.0,1.0,35,10,0.375,33,0.0066,Star,Nova Scotia,Halifax
680376,New Climbers,P2,0.6934,High,Standard,2503.6,768.0,1.0,8,8,8.0,4,0.0,Star,Saskatchewan,Regina
691855,Sleeping Enrollees,P3,0.2897,Low,Standard,2503.66,1778.0,99.0,0,0,0.0,2,0.0,Star,Ontario,Toronto
833728,Core Frequent Flyers,P3,0.2405,Low,Standard,2503.66,1902.0,1.0,34,10,0.1,49,0.0,Star,British Columbia,Dawson Creek
258951,Core Frequent Flyers,P3,0.1448,Low,Standard,2504.44,2142.0,1.0,32,8,0.2857,64,0.0094,Star,Ontario,Toronto
354477,Core Frequent Flyers,P3,0.2228,Low,Standard,2504.44,1946.0,1.0,43,18,1.375,31,0.014,Star,British Columbia,Dawson Creek
417001,New Climbers,P2,0.6341,High,Standard,2504.87,917.0,2.0,1,1,1.0,4,0.0,Star,Quebec,Quebec City
626211,Core Frequent Flyers,P3,0.1907,Low,Standard,2504.87,2027.0,1.0,31,3,-0.7333,58,0.0184,Star,Nova Scotia,Halifax
597197,Core Frequent Flyers,P3,0.2907,Low,Standard,2504.91,1777.0,0.0,33,10,-0.0833,37,0.0584,Star,Ontario,Toronto
986421,Core Frequent Flyers,P3,0.1798,Low,Standard,2504.91,2054.0,1.0,24,6,-0.4167,68,0.0573,Star,Alberta,Peace River
779085,Core Frequent Flyers,P3,0.3406,Medium,Standard,2505.42,1652.0,0.0,52,16,0.5455,36,0.0213,Star,New Brunswick,Fredericton
921705,Core Frequent Flyers,P3,0.2283,Low,Standard,2505.42,1934.0,0.0,48,17,0.6364,28,0.008,Star,Quebec,Montreal
317888,Core Frequent Flyers,P3,0.1682,Low,Standard,2506.02,2085.0,0.0,30,6,-0.125,58,0.0,Star,Ontario,Toronto
777171,Core Frequent Flyers,P3,0.2209,Low,Standard,2506.02,1953.0,1.0,40,11,0.5,55,0.0164,Star,British Columbia,Dawson Creek
932745,Core Frequent Flyers,P3,0.2018,Low,Standard,2506.2,2000.0,1.0,19,6,-0.2222,19,0.0,Star,Quebec,Quebec City
947620,Cooling Veterans,P3,0.1278,Low,Standard,2506.2,2186.0,4.0,23,1,-0.3333,26,0.0306,Star,Nova Scotia,Halifax
742509,Core Frequent Flyers,P3,0.3324,Medium,Standard,2506.26,1673.0,0.0,45,15,0.2308,53,0.0283,Star,Quebec,Montreal
745901,Cooling Veterans,P3,0.0478,Low,Standard,2522.41,2402.0,2.0,88,48,0.1951,8,0.0033,Star,Ontario,Toronto
202218,Core Frequent Flyers,P3,0.1724,Low,Standard,2506.36,2074.0,0.0,13,6,-0.125,13,0.0475,Star,Ontario,Ottawa
612963,New Climbers,P2,0.7595,High,Standard,2507.41,603.0,0.0,3,3,3.0,2,0.0,Star,Ontario,Toronto
666473,Core Frequent Flyers,P3,0.3835,Medium,Standard,2507.41,1546.0,1.0,39,10,-0.0833,52,0.0,Star,British Columbia,Dawson Creek
136715,Core Frequent Flyers,P3,0.2539,Low,Standard,2507.88,1871.0,0.0,31,7,-0.1111,44,0.0249,Star,British Columbia,Vancouver
486197,Core Frequent Flyers,P3,0.0548,Low,Standard,2529.08,2390.0,0.0,47,25,0.1304,10,0.0,Star,Ontario,Toronto
628952,Core Frequent Flyers,P3,0.2129,Low,Standard,2509.11,1975.0,0.0,31,8,0.2857,40,0.0105,Star,Alberta,Banff
690866,Core Frequent Flyers,P3,0.1858,Low,Standard,2509.27,2043.0,2.0,42,16,0.8889,78,0.0141,Star,British Columbia,Vancouver
947158,Core Frequent Flyers,P3,0.2065,Low,Standard,2509.27,1991.0,0.0,20,5,0.0,17,0.0,Star,Ontario,Toronto
123780,Sleeping Enrollees,P3,0.2306,Low,Standard,2509.51,1931.0,99.0,0,0,0.0,0,0.0,Star,Nova Scotia,Halifax
157200,Core Frequent Flyers,P3,0.1447,Low,Standard,2509.51,2146.0,1.0,35,11,0.0909,75,0.0122,Star,Saskatchewan,Regina
392953,Core Frequent Flyers,P3,0.2881,Low,Standard,2510.05,1787.0,0.0,20,13,1.8,14,0.0773,Star,British Columbia,Vancouver
395962,New Climbers,P2,0.6551,High,Standard,2510.59,866.0,0.0,10,10,10.0,6,0.0,Star,Manitoba,Winnipeg
737509,Cooling Veterans,P3,0.3383,Medium,Standard,2510.59,1661.0,3.0,20,2,-0.8,13,0.0,Star,Quebec,Montreal
335852,Core Frequent Flyers,P3,0.2548,Low,Standard,2510.63,1871.0,0.0,45,13,-0.125,39,0.021,Star,Newfoundland,St. John's
481457,Core Frequent Flyers,P3,0.0445,Low,Standard,2538.63,2426.0,0.0,23,11,-0.0769,8,0.0,Star,Ontario,Toronto
659607,Core Frequent Flyers,P3,0.3991,Medium,Standard,2511.7,1509.0,0.0,52,14,0.0,68,0.0064,Star,Quebec,Montreal
197067,Core Frequent Flyers,P3,0.4159,Medium,Standard,2511.94,1467.0,0.0,39,16,4.6667,49,0.0067,Star,Ontario,London
376424,Core Frequent Flyers,P3,0.335,Medium,Standard,2513.12,1671.0,0.0,30,12,0.625,19,0.0,Star,Quebec,Montreal
490250,Core Frequent Flyers,P3,0.3035,Medium,Standard,2513.12,1750.0,0.0,30,10,0.0,57,0.0171,Star,Manitoba,Winnipeg
317827,Core Frequent Flyers,P3,0.3459,Medium,Standard,2513.97,1644.0,1.0,44,9,-0.3333,75,0.0305,Star,Yukon,Whitehorse
119997,Core Frequent Flyers,P3,0.1227,Low,Standard,2514.28,2206.0,0.0,49,18,3.75,23,0.0172,Star,Yukon,Whitehorse
356507,Core Frequent Flyers,P3,0.2085,Low,Standard,2514.28,1990.0,0.0,37,8,1.25,33,0.006,Star,Ontario,Kingston
422496,Core Frequent Flyers,P3,0.1904,Low,Standard,2514.43,2036.0,0.0,31,2,-0.75,71,0.0429,Star,British Columbia,Victoria
929728,Core Frequent Flyers,P3,0.1563,Low,Standard,2514.43,2121.0,2.0,42,9,-0.2308,72,0.0078,Star,Quebec,Hull
343879,Core Frequent Flyers,P3,0.0784,Low,Standard,2514.59,2318.0,0.0,14,8,0.2857,12,0.0516,Star,Alberta,Calgary
406176,New Climbers,P3,0.1253,Low,Standard,2514.59,2200.0,1.0,30,15,7.0,73,0.0143,Star,Manitoba,Winnipeg
494384,Core Frequent Flyers,P3,0.2375,Low,Standard,2514.59,1917.0,0.0,42,11,0.3333,41,0.0124,Star,Ontario,Toronto
581661,Core Frequent Flyers,P3,0.2327,Low,Standard,2514.59,1929.0,1.0,44,13,0.5556,68,0.0241,Star,British Columbia,Vancouver
641050,Core Frequent Flyers,P3,0.2486,Low,Standard,2514.59,1889.0,0.0,44,12,0.0833,49,0.0124,Star,Ontario,Toronto
695596,New Climbers,P2,0.66,High,Standard,2514.59,855.0,0.0,14,14,14.0,6,0.0,Star,Quebec,Montreal
739084,Core Frequent Flyers,P3,0.1342,Low,Standard,2514.59,2177.0,0.0,37,14,2.75,74,0.0085,Star,Ontario,Toronto
743610,Core Frequent Flyers,P3,0.1128,Low,Standard,2514.59,2231.0,0.0,37,8,-0.3077,74,0.016,Star,Alberta,Edmonton
829588,Core Frequent Flyers,P3,0.3176,Medium,Standard,2514.59,1716.0,0.0,35,14,1.5,60,0.0337,Star,Ontario,Toronto
878816,New Climbers,P3,0.3574,Medium,Standard,2514.59,1616.0,0.0,3,3,3.0,1,0.0,Star,Ontario,Toronto
969810,Cooling Veterans,P3,0.1994,Low,Standard,2514.59,2013.0,3.0,34,7,-0.1111,53,0.0226,Star,British Columbia,Vancouver
565960,Core Frequent Flyers,P3,0.2283,Low,Standard,2515.26,1941.0,0.0,35,9,0.1111,34,0.0204,Star,Quebec,Montreal
641704,Core Frequent Flyers,P3,0.3208,Medium,Standard,2515.26,1708.0,0.0,28,12,1.1667,63,0.0288,Star,British Columbia,Victoria
108264,Core Frequent Flyers,P3,0.3753,Medium,Standard,2515.41,1571.0,0.0,68,14,-0.1667,71,0.0259,Star,Saskatchewan,Regina
298601,Core Frequent Flyers,P3,0.2127,Low,Standard,2515.41,1980.0,0.0,47,8,-0.1818,48,0.0,Star,Ontario,Kingston
581481,Core Frequent Flyers,P3,0.1675,Low,Standard,2516.1,2095.0,0.0,46,16,1.4286,24,0.0232,Star,British Columbia,Vancouver
693608,Core Frequent Flyers,P3,0.1961,Low,Standard,2516.1,2023.0,0.0,36,16,1.4286,20,0.0265,Star,Ontario,Toronto
772370,Core Frequent Flyers,P3,0.2517,Low,Standard,2516.21,1883.0,0.0,41,9,-0.2308,58,0.0317,Star,Saskatchewan,Regina
843037,Core Frequent Flyers,P3,0.1589,Low,Standard,2516.21,2116.0,0.0,45,21,0.8333,62,0.0088,Star,Nova Scotia,Halifax
212189,Core Frequent Flyers,P3,0.3315,Medium,Standard,2517.53,1683.0,0.0,40,14,0.6667,29,0.0106,Star,Ontario,Toronto
216487,Core Frequent Flyers,P3,0.2109,Low,Standard,2518.11,1987.0,0.0,45,19,0.8182,30,0.0096,Star,Ontario,Toronto
674118,Core Frequent Flyers,P3,0.1748,Low,Standard,2518.11,2078.0,1.0,38,3,-0.7333,30,0.0293,Star,British Columbia,Dawson Creek
880436,Core Frequent Flyers,P3,0.1262,Low,Standard,2518.74,2201.0,2.0,48,5,-0.3333,58,0.0114,Star,Ontario,Thunder Bay
387455,Core Frequent Flyers,P3,0.2587,Low,Standard,2519.57,1868.0,0.0,29,15,0.4545,36,0.007,Star,British Columbia,West Vancouver
877124,Core Frequent Flyers,P3,0.245,Low,Standard,2519.57,1902.0,0.0,33,10,-0.1538,27,0.0095,Star,Quebec,Montreal
107461,Core Frequent Flyers,P3,0.3132,Medium,Standard,2519.92,1731.0,0.0,18,8,2.0,46,0.0257,Star,British Columbia,Vancouver
785076,Core Frequent Flyers,P3,0.2807,Low,Standard,2519.92,1813.0,0.0,43,14,0.6667,36,0.0427,Star,Ontario,Toronto
510353,New Climbers,P3,0.1379,Low,Standard,2520.03,2173.0,0.0,17,8,2.0,48,0.0278,Star,British Columbia,Vancouver
764896,Core Frequent Flyers,P3,0.1889,Low,Standard,2520.03,2044.0,0.0,40,10,0.375,23,0.021,Star,Ontario,Trenton
229391,New Climbers,P3,0.4206,Medium,Standard,2520.3,1460.0,0.0,4,4,4.0,1,0.0,Star,Saskatchewan,Regina
576654,Sleeping Enrollees,P3,0.2306,Low,Standard,2520.3,1939.0,99.0,0,0,0.0,1,0.0,Star,Ontario,Kingston
459164,Core Frequent Flyers,P3,0.071,Low,Standard,2572.45,2390.0,0.0,83,59,1.4,8,0.0033,Star,Ontario,Toronto
393101,New Climbers,P2,0.6934,High,Standard,2521.16,773.0,0.0,5,5,5.0,4,0.0,Star,Ontario,Toronto
574627,Sleeping Enrollees,P3,0.1968,Low,Standard,2521.16,2025.0,99.0,0,0,0.0,1,0.0,Star,British Columbia,Vancouver
276035,Core Frequent Flyers,P3,0.1941,Low,Standard,2521.56,2032.0,0.0,34,13,0.1667,78,0.0129,Star,Ontario,Toronto
445679,Sleeping Enrollees,P2,0.9694,High,Standard,2521.56,77.0,99.0,0,0,0.0,21,0.0,Star,Alberta,Calgary
474458,Core Frequent Flyers,P3,0.2784,Low,Standard,2521.63,1820.0,2.0,46,14,0.1538,30,0.0141,Star,Ontario,Toronto
237858,Core Frequent Flyers,P3,0.0717,Low,Standard,2574.02,2389.0,0.0,48,28,0.381,9,0.0,Star,Ontario,Toronto
200744,Core Frequent Flyers,P3,0.0894,Low,Standard,2521.68,2296.0,0.0,32,6,-0.2222,26,0.0161,Star,Manitoba,Winnipeg
448354,Core Frequent Flyers,P3,0.2477,Low,Standard,2521.68,1897.0,1.0,56,20,2.5,39,0.005,Star,Quebec,Montreal
421744,Core Frequent Flyers,P3,0.2262,Low,Standard,2522.26,1952.0,0.0,35,11,1.0,38,0.0,Star,Quebec,Hull
953892,Cooling Veterans,P3,0.0831,Low,Standard,2522.26,2313.0,1.0,20,5,-0.625,12,0.0625,Star,British Columbia,Vancouver
474894,Cooling Veterans,P3,0.0526,Low,Standard,2616.61,2479.0,3.0,37,28,1.9,9,0.0,Star,Ontario,Ottawa
794323,Core Frequent Flyers,P3,0.0908,Low,Standard,2522.41,2293.0,0.0,42,12,0.0,6,0.0,Star,British Columbia,Kelowna
622992,Sleeping Enrollees,P3,0.1809,Low,Standard,2523.07,2067.0,99.0,0,0,0.0,1,0.0,Star,Alberta,Banff
206772,Cooling Veterans,P3,0.1465,Low,Standard,2523.17,2153.0,4.0,35,9,-0.2857,30,0.0,Star,Alberta,Edmonton
860099,New Climbers,P3,0.248,Low,Standard,2523.17,1897.0,0.0,20,13,3.6667,15,0.0168,Star,Ontario,Toronto
348215,Core Frequent Flyers,P3,0.2198,Low,Standard,2523.65,1969.0,0.0,41,7,0.1429,31,0.0,Star,British Columbia,Whistler
966089,New Climbers,P2,0.6934,High,Standard,2523.65,774.0,0.0,5,5,5.0,4,0.0,Star,Quebec,Montreal
208323,Cooling Veterans,P3,0.3234,Medium,Standard,2523.96,1708.0,3.0,27,3,-0.6,42,0.0575,Star,Alberta,Edmonton
244296,Core Frequent Flyers,P3,0.1649,Low,Standard,2523.96,2108.0,1.0,40,6,-0.2222,58,0.0107,Star,Ontario,Toronto
577501,Core Frequent Flyers,P3,0.2556,Low,Standard,2524.65,1879.0,0.0,40,16,0.5455,54,0.0,Star,Quebec,Montreal
961218,Core Frequent Flyers,P3,0.3392,Medium,Standard,2524.65,1668.0,0.0,31,12,0.8571,70,0.049,Star,New Brunswick,Fredericton
343103,Core Frequent Flyers,P3,0.2459,Low,Standard,2526.73,1905.0,1.0,39,10,0.1,63,0.0216,Star,British Columbia,Victoria
454880,Core Frequent Flyers,P3,0.2731,Low,Standard,2526.73,1837.0,0.0,35,12,0.8571,78,0.0217,Star,Quebec,Montreal
328188,Cooling Veterans,P3,0.1643,Low,Standard,2527.65,2112.0,2.0,37,5,-0.4545,35,0.0235,Star,Ontario,Toronto
401350,New Climbers,P3,0.5148,Medium,Standard,2527.65,1226.0,0.0,6,6,6.0,3,0.0525,Star,Alberta,Banff
947679,Core Frequent Flyers,P3,0.0386,Low,Standard,2637.15,2535.0,1.0,56,28,0.0,10,0.0,Star,Ontario,Toronto
625451,Core Frequent Flyers,P3,0.2055,Low,Standard,2529.08,2009.0,1.0,32,7,0.6,45,0.0563,Star,British Columbia,Dawson Creek
908882,Cooling Veterans,P2,0.6849,High,Standard,2530.33,797.0,1.0,13,8,0.5,7,0.0,Star,British Columbia,Victoria
979644,Core Frequent Flyers,P3,0.1549,Low,Standard,2530.33,2138.0,1.0,43,11,0.2,79,0.0178,Star,Quebec,Hull
492090,Core Frequent Flyers,P3,0.0987,Low,Standard,2657.57,2395.0,0.0,49,25,0.04,9,0.0,Star,Ontario,Toronto
887266,Cooling Veterans,P3,0.1825,Low,Standard,2530.64,2069.0,2.0,39,7,-0.1111,49,0.0196,Star,Ontario,Toronto
128032,Cooling Veterans,P3,0.1403,Low,Standard,2530.71,2176.0,2.0,11,4,-0.1667,13,0.0851,Star,Quebec,Montreal
171042,Sleeping Enrollees,P3,0.2081,Low,Standard,2530.71,2004.0,99.0,0,0,0.0,0,0.0,Star,Nova Scotia,Halifax
337066,Core Frequent Flyers,P3,0.1887,Low,Standard,2530.71,2053.0,0.0,44,12,0.4444,21,0.0155,Star,Ontario,Toronto
581651,New Climbers,P3,0.5148,Medium,Standard,2530.71,1228.0,0.0,5,5,5.0,3,0.0,Star,Ontario,Toronto
582066,Core Frequent Flyers,P3,0.0818,Low,Standard,2530.71,2324.0,0.0,35,5,-0.5714,52,0.0134,Star,Ontario,Thunder Bay
643705,Core Frequent Flyers,P3,0.2716,Low,Standard,2530.71,1843.0,1.0,28,7,0.1429,46,0.0285,Star,British Columbia,Dawson Creek
752107,Core Frequent Flyers,P3,0.2737,Low,Standard,2530.71,1838.0,1.0,42,14,6.5,51,0.017,Star,Alberta,Edmonton
798881,Core Frequent Flyers,P3,0.1632,Low,Standard,2530.71,2118.0,0.0,34,13,1.0,28,0.0152,Star,British Columbia,Vancouver
868025,Core Frequent Flyers,P3,0.0505,Low,Standard,2530.71,2403.0,1.0,40,5,-0.5,6,0.0185,Star,Saskatchewan,Regina
918112,Core Frequent Flyers,P3,0.2319,Low,Standard,2530.71,1944.0,0.0,49,12,0.0,48,0.0058,Star,Manitoba,Winnipeg
977305,Core Frequent Flyers,P3,0.1334,Low,Standard,2530.71,2193.0,0.0,35,15,1.2857,49,0.0131,Star,Ontario,Toronto
447796,Core Frequent Flyers,P3,0.1505,Low,Standard,2530.81,2150.0,0.0,30,9,0.6667,68,0.0178,Star,British Columbia,Vancouver
584845,Core Frequent Flyers,P3,0.32,Medium,Standard,2530.81,1721.0,0.0,48,12,0.4444,40,0.0074,Star,Ontario,Trenton
225279,Core Frequent Flyers,P3,0.051,Low,Standard,2690.78,2554.0,0.0,70,39,0.25,10,0.0021,Star,Ontario,Kingston
498643,Core Frequent Flyers,P3,0.0885,Low,Standard,2531.59,2307.0,0.0,38,5,-0.4,63,0.0129,Star,Quebec,Montreal
489985,Core Frequent Flyers,P3,0.0454,Low,Standard,2531.74,2417.0,0.0,22,17,2.0,11,0.0201,Star,British Columbia,Victoria
104267,Core Frequent Flyers,P3,0.1764,Low,Standard,2701.04,2224.0,0.0,38,11,-0.5714,9,0.0,Star,Ontario,Sudbury
190227,Core Frequent Flyers,P3,0.2397,Low,Standard,2533.8,1926.0,0.0,41,9,1.0,46,0.0,Star,Quebec,Montreal
212849,Core Frequent Flyers,P3,0.113,Low,Standard,2533.8,2247.0,1.0,31,10,1.2,61,0.0151,Star,British Columbia,West Vancouver
100753,Cooling Veterans,P3,0.2683,Low,Standard,2534.31,1854.0,3.0,51,3,-0.6923,38,0.0117,Star,Quebec,Quebec City
794723,Core Frequent Flyers,P3,0.3355,Medium,Standard,2534.31,1684.0,1.0,30,10,0.1,47,0.0336,Star,Newfoundland,St. John's
712584,Core Frequent Flyers,P3,0.0851,Low,Standard,2716.19,2485.0,0.0,77,32,-0.2826,8,0.0021,Star,Ontario,Ottawa
460349,Core Frequent Flyers,P3,0.1703,Low,Standard,2534.95,2103.0,0.0,48,18,0.9,43,0.0071,Star,British Columbia,West Vancouver
317776,Core Frequent Flyers,P3,0.1963,Low,Standard,2534.99,2037.0,2.0,44,12,0.625,69,0.013,Star,Newfoundland,St. John's
543901,Core Frequent Flyers,P3,0.236,Low,Standard,2535.22,1937.0,2.0,43,12,1.6,59,0.0381,Star,Saskatchewan,Regina
837641,Core Frequent Flyers,P3,0.1554,Low,Standard,2535.22,2141.0,0.0,32,6,0.0,31,0.0098,Star,Nova Scotia,Halifax
947750,Core Frequent Flyers,P3,0.0742,Low,Standard,2726.39,2524.0,0.0,56,38,1.0526,8,0.0,Star,Ontario,Toronto
718962,Core Frequent Flyers,P3,0.2741,Low,Standard,2535.27,1840.0,0.0,36,11,0.3333,32,0.0485,Star,Ontario,Toronto
309304,Core Frequent Flyers,P3,0.2145,Low,Standard,2535.32,1992.0,0.0,41,7,0.1429,51,0.0,Star,British Columbia,Vancouver
834537,New Climbers,P2,0.7425,High,Standard,2535.32,653.0,2.0,1,1,1.0,3,0.0,Star,Ontario,Toronto
515775,Core Frequent Flyers,P3,0.2259,Low,Standard,2536.89,1964.0,0.0,36,6,-0.3,75,0.0303,Star,Ontario,Thunder Bay
576363,Core Frequent Flyers,P3,0.1226,Low,Standard,2537.38,2226.0,0.0,35,2,-0.7692,76,0.009,Star,Quebec,Montreal
696732,New Climbers,P3,0.4289,Medium,Standard,2537.38,1449.0,0.0,2,2,2.0,3,0.0,Star,British Columbia,Victoria
190827,Core Frequent Flyers,P3,0.2078,Low,Standard,2537.67,2010.0,0.0,17,5,-0.1429,14,0.0,Star,Ontario,Thunder Bay
